Time Step,Opinion Mean,Opinion SD,Opinion Min,Opinion Max,Friends Mean,Friends SD
648,-1.0,0.0,-1,-1,10.035,3.1739525831366797
649,-1.0,0.0,-1,-1,10.035,3.1739525831366797
650,-1.0,0.0,-1,-1,10.035,3.1739525831366797
651,-1.0,0.0,-1,-1,10.035,3.1739525831366797
652,-1.0,0.0,-1,-1,10.035,3.1739525831366797
653,-1.0,0.0,-1,-1,10.035,3.1739525831366797
654,-1.0,0.0,-1,-1,10.035,3.1739525831366797
655,-1.0,0.0,-1,-1,10.035,3.1739525831366797
656,-1.0,0.0,-1,-1,10.035,3.1739525831366797
657,-1.0,0.0,-1,-1,10.035,3.1739525831366797
658,-1.0,0.0,-1,-1,10.035,3.1739525831366797
659,-1.0,0.0,-1,-1,10.035,3.1739525831366797
660,-1.0,0.0,-1,-1,10.035,3.1739525831366797
661,-1.0,0.0,-1,-1,10.035,3.1739525831366797
662,-1.0,0.0,-1,-1,10.035,3.1739525831366797
663,-1.0,0.0,-1,-1,10.035,3.1739525831366797
664,-1.0,0.0,-1,-1,10.035,3.1739525831366797
665,-1.0,0.0,-1,-1,10.035,3.1739525831366797
666,-1.0,0.0,-1,-1,10.035,3.1739525831366797
667,-1.0,0.0,-1,-1,10.035,3.1739525831366797
668,-1.0,0.0,-1,-1,10.035,3.1739525831366797
669,-1.0,0.0,-1,-1,10.035,3.1739525831366797
670,-1.0,0.0,-1,-1,10.035,3.1739525831366797
671,-1.0,0.0,-1,-1,10.035,3.1739525831366797
672,-1.0,0.0,-1,-1,10.035,3.1739525831366797
673,-1.0,0.0,-1,-1,10.035,3.1739525831366797
674,-1.0,0.0,-1,-1,10.035,3.1739525831366797
675,-1.0,0.0,-1,-1,10.035,3.1739525831366797
676,-1.0,0.0,-1,-1,10.035,3.1739525831366797
677,-1.0,0.0,-1,-1,10.035,3.1739525831366797
678,-1.0,0.0,-1,-1,10.035,3.1739525831366797
679,-1.0,0.0,-1,-1,10.035,3.1739525831366797
680,-1.0,0.0,-1,-1,10.035,3.1739525831366797
681,-1.0,0.0,-1,-1,10.035,3.1739525831366797
682,-1.0,0.0,-1,-1,10.035,3.1739525831366797
683,-1.0,0.0,-1,-1,10.035,3.1739525831366797
684,-1.0,0.0,-1,-1,10.035,3.1739525831366797
685,-1.0,0.0,-1,-1,10.035,3.1739525831366797
686,-1.0,0.0,-1,-1,10.035,3.1739525831366797
687,-1.0,0.0,-1,-1,10.035,3.1739525831366797
688,-1.0,0.0,-1,-1,10.035,3.1739525831366797
689,-1.0,0.0,-1,-1,10.035,3.1739525831366797
690,-1.0,0.0,-1,-1,10.035,3.1739525831366797
691,-1.0,0.0,-1,-1,10.035,3.1739525831366797
692,-1.0,0.0,-1,-1,10.035,3.1739525831366797
693,-1.0,0.0,-1,-1,10.035,3.1739525831366797
694,-1.0,0.0,-1,-1,10.035,3.1739525831366797
695,-1.0,0.0,-1,-1,10.035,3.1739525831366797
696,-1.0,0.0,-1,-1,10.035,3.1739525831366797
697,-1.0,0.0,-1,-1,10.035,3.1739525831366797
698,-1.0,0.0,-1,-1,10.035,3.1739525831366797
699,-1.0,0.0,-1,-1,10.035,3.1739525831366797
700,-1.0,0.0,-1,-1,10.035,3.1739525831366797
701,-1.0,0.0,-1,-1,10.035,3.1739525831366797
702,-1.0,0.0,-1,-1,10.035,3.1739525831366797
703,-1.0,0.0,-1,-1,10.035,3.1739525831366797
704,-1.0,0.0,-1,-1,10.035,3.1739525831366797
705,-1.0,0.0,-1,-1,10.035,3.1739525831366797
706,-1.0,0.0,-1,-1,10.035,3.1739525831366797
707,-1.0,0.0,-1,-1,10.035,3.1739525831366797
708,-1.0,0.0,-1,-1,10.035,3.1739525831366797
709,-1.0,0.0,-1,-1,10.035,3.1739525831366797
710,-1.0,0.0,-1,-1,10.035,3.1739525831366797
711,-1.0,0.0,-1,-1,10.035,3.1739525831366797
712,-1.0,0.0,-1,-1,10.035,3.1739525831366797
713,-1.0,0.0,-1,-1,10.035,3.1739525831366797
714,-1.0,0.0,-1,-1,10.035,3.1739525831366797
715,-1.0,0.0,-1,-1,10.035,3.1739525831366797
716,-1.0,0.0,-1,-1,10.035,3.1739525831366797
717,-1.0,0.0,-1,-1,10.035,3.1739525831366797
718,-1.0,0.0,-1,-1,10.035,3.1739525831366797
719,-1.0,0.0,-1,-1,10.035,3.1739525831366797
720,-1.0,0.0,-1,-1,10.035,3.1739525831366797
721,-1.0,0.0,-1,-1,10.035,3.1739525831366797
722,-1.0,0.0,-1,-1,10.035,3.1739525831366797
723,-1.0,0.0,-1,-1,10.035,3.1739525831366797
724,-1.0,0.0,-1,-1,10.035,3.1739525831366797
725,-1.0,0.0,-1,-1,10.035,3.1739525831366797
726,-1.0,0.0,-1,-1,10.035,3.1739525831366797
727,-1.0,0.0,-1,-1,10.035,3.1739525831366797
728,-1.0,0.0,-1,-1,10.035,3.1739525831366797
729,-1.0,0.0,-1,-1,10.035,3.1739525831366797
730,-1.0,0.0,-1,-1,10.035,3.1739525831366797
731,-1.0,0.0,-1,-1,10.035,3.1739525831366797
732,-1.0,0.0,-1,-1,10.035,3.1739525831366797
733,-1.0,0.0,-1,-1,10.035,3.1739525831366797
734,-1.0,0.0,-1,-1,10.035,3.1739525831366797
735,-1.0,0.0,-1,-1,10.035,3.1739525831366797
736,-1.0,0.0,-1,-1,10.035,3.1739525831366797
737,-1.0,0.0,-1,-1,10.035,3.1739525831366797
738,-1.0,0.0,-1,-1,10.035,3.1739525831366797
739,-1.0,0.0,-1,-1,10.035,3.1739525831366797
740,-1.0,0.0,-1,-1,10.035,3.1739525831366797
741,-1.0,0.0,-1,-1,10.035,3.1739525831366797
742,-1.0,0.0,-1,-1,10.035,3.1739525831366797
743,-1.0,0.0,-1,-1,10.035,3.1739525831366797
744,-1.0,0.0,-1,-1,10.035,3.1739525831366797
745,-1.0,0.0,-1,-1,10.035,3.1739525831366797
746,-1.0,0.0,-1,-1,10.035,3.1739525831366797
747,-1.0,0.0,-1,-1,10.035,3.1739525831366797
748,-1.0,0.0,-1,-1,10.035,3.1739525831366797
749,-1.0,0.0,-1,-1,10.035,3.1739525831366797
750,-1.0,0.0,-1,-1,10.035,3.1739525831366797
751,-1.0,0.0,-1,-1,10.035,3.1739525831366797
752,-1.0,0.0,-1,-1,10.035,3.1739525831366797
753,-1.0,0.0,-1,-1,10.035,3.1739525831366797
754,-1.0,0.0,-1,-1,10.035,3.1739525831366797
755,-1.0,0.0,-1,-1,10.035,3.1739525831366797
756,-1.0,0.0,-1,-1,10.035,3.1739525831366797
757,-1.0,0.0,-1,-1,10.035,3.1739525831366797
758,-1.0,0.0,-1,-1,10.035,3.1739525831366797
759,-1.0,0.0,-1,-1,10.035,3.1739525831366797
760,-1.0,0.0,-1,-1,10.035,3.1739525831366797
761,-1.0,0.0,-1,-1,10.035,3.1739525831366797
762,-1.0,0.0,-1,-1,10.035,3.1739525831366797
763,-1.0,0.0,-1,-1,10.035,3.1739525831366797
764,-1.0,0.0,-1,-1,10.035,3.1739525831366797
765,-1.0,0.0,-1,-1,10.035,3.1739525831366797
766,-1.0,0.0,-1,-1,10.035,3.1739525831366797
767,-1.0,0.0,-1,-1,10.035,3.1739525831366797
768,-1.0,0.0,-1,-1,10.035,3.1739525831366797
769,-1.0,0.0,-1,-1,10.035,3.1739525831366797
770,-1.0,0.0,-1,-1,10.035,3.1739525831366797
771,-1.0,0.0,-1,-1,10.035,3.1739525831366797
772,-1.0,0.0,-1,-1,10.035,3.1739525831366797
773,-1.0,0.0,-1,-1,10.035,3.1739525831366797
774,-1.0,0.0,-1,-1,10.035,3.1739525831366797
775,-1.0,0.0,-1,-1,10.035,3.1739525831366797
776,-1.0,0.0,-1,-1,10.035,3.1739525831366797
777,-1.0,0.0,-1,-1,10.035,3.1739525831366797
778,-1.0,0.0,-1,-1,10.035,3.1739525831366797
779,-1.0,0.0,-1,-1,10.035,3.1739525831366797
780,-1.0,0.0,-1,-1,10.035,3.1739525831366797
781,-1.0,0.0,-1,-1,10.035,3.1739525831366797
782,-1.0,0.0,-1,-1,10.035,3.1739525831366797
783,-1.0,0.0,-1,-1,10.035,3.1739525831366797
784,-1.0,0.0,-1,-1,10.035,3.1739525831366797
785,-1.0,0.0,-1,-1,10.035,3.1739525831366797
786,-1.0,0.0,-1,-1,10.035,3.1739525831366797
787,-1.0,0.0,-1,-1,10.035,3.1739525831366797
788,-1.0,0.0,-1,-1,10.035,3.1739525831366797
789,-1.0,0.0,-1,-1,10.035,3.1739525831366797
790,-1.0,0.0,-1,-1,10.035,3.1739525831366797
791,-1.0,0.0,-1,-1,10.035,3.1739525831366797
792,-1.0,0.0,-1,-1,10.035,3.1739525831366797
793,-1.0,0.0,-1,-1,10.035,3.1739525831366797
794,-1.0,0.0,-1,-1,10.035,3.1739525831366797
795,-1.0,0.0,-1,-1,10.035,3.1739525831366797
796,-1.0,0.0,-1,-1,10.035,3.1739525831366797
797,-1.0,0.0,-1,-1,10.035,3.1739525831366797
798,-1.0,0.0,-1,-1,10.035,3.1739525831366797
799,-1.0,0.0,-1,-1,10.035,3.1739525831366797
800,-1.0,0.0,-1,-1,10.035,3.1739525831366797
801,-1.0,0.0,-1,-1,10.035,3.1739525831366797
802,-1.0,0.0,-1,-1,10.035,3.1739525831366797
803,-1.0,0.0,-1,-1,10.035,3.1739525831366797
804,-1.0,0.0,-1,-1,10.035,3.1739525831366797
805,-1.0,0.0,-1,-1,10.035,3.1739525831366797
806,-1.0,0.0,-1,-1,10.035,3.1739525831366797
807,-1.0,0.0,-1,-1,10.035,3.1739525831366797
808,-1.0,0.0,-1,-1,10.035,3.1739525831366797
809,-1.0,0.0,-1,-1,10.035,3.1739525831366797
810,-1.0,0.0,-1,-1,10.035,3.1739525831366797
811,-1.0,0.0,-1,-1,10.035,3.1739525831366797
812,-1.0,0.0,-1,-1,10.035,3.1739525831366797
813,-1.0,0.0,-1,-1,10.035,3.1739525831366797
814,-1.0,0.0,-1,-1,10.035,3.1739525831366797
815,-1.0,0.0,-1,-1,10.035,3.1739525831366797
816,-1.0,0.0,-1,-1,10.035,3.1739525831366797
817,-1.0,0.0,-1,-1,10.035,3.1739525831366797
818,-1.0,0.0,-1,-1,10.035,3.1739525831366797
819,-1.0,0.0,-1,-1,10.035,3.1739525831366797
820,-1.0,0.0,-1,-1,10.035,3.1739525831366797
821,-1.0,0.0,-1,-1,10.035,3.1739525831366797
822,-1.0,0.0,-1,-1,10.035,3.1739525831366797
823,-1.0,0.0,-1,-1,10.035,3.1739525831366797
824,-1.0,0.0,-1,-1,10.035,3.1739525831366797
825,-1.0,0.0,-1,-1,10.035,3.1739525831366797
826,-1.0,0.0,-1,-1,10.035,3.1739525831366797
827,-1.0,0.0,-1,-1,10.035,3.1739525831366797
828,-1.0,0.0,-1,-1,10.035,3.1739525831366797
829,-1.0,0.0,-1,-1,10.035,3.1739525831366797
830,-1.0,0.0,-1,-1,10.035,3.1739525831366797
831,-1.0,0.0,-1,-1,10.035,3.1739525831366797
832,-1.0,0.0,-1,-1,10.035,3.1739525831366797
833,-1.0,0.0,-1,-1,10.035,3.1739525831366797
834,-1.0,0.0,-1,-1,10.035,3.1739525831366797
835,-1.0,0.0,-1,-1,10.035,3.1739525831366797
836,-1.0,0.0,-1,-1,10.035,3.1739525831366797
837,-1.0,0.0,-1,-1,10.035,3.1739525831366797
838,-1.0,0.0,-1,-1,10.035,3.1739525831366797
839,-1.0,0.0,-1,-1,10.035,3.1739525831366797
840,-1.0,0.0,-1,-1,10.035,3.1739525831366797
841,-1.0,0.0,-1,-1,10.035,3.1739525831366797
842,-1.0,0.0,-1,-1,10.035,3.1739525831366797
843,-1.0,0.0,-1,-1,10.035,3.1739525831366797
844,-1.0,0.0,-1,-1,10.035,3.1739525831366797
845,-1.0,0.0,-1,-1,10.035,3.1739525831366797
846,-1.0,0.0,-1,-1,10.035,3.1739525831366797
847,-1.0,0.0,-1,-1,10.035,3.1739525831366797
848,-1.0,0.0,-1,-1,10.035,3.1739525831366797
849,-1.0,0.0,-1,-1,10.035,3.1739525831366797
850,-1.0,0.0,-1,-1,10.035,3.1739525831366797
851,-1.0,0.0,-1,-1,10.035,3.1739525831366797
852,-1.0,0.0,-1,-1,10.035,3.1739525831366797
853,-1.0,0.0,-1,-1,10.035,3.1739525831366797
854,-1.0,0.0,-1,-1,10.035,3.1739525831366797
855,-1.0,0.0,-1,-1,10.035,3.1739525831366797
856,-1.0,0.0,-1,-1,10.035,3.1739525831366797
857,-1.0,0.0,-1,-1,10.035,3.1739525831366797
858,-1.0,0.0,-1,-1,10.035,3.1739525831366797
859,-1.0,0.0,-1,-1,10.035,3.1739525831366797
860,-1.0,0.0,-1,-1,10.035,3.1739525831366797
861,-1.0,0.0,-1,-1,10.035,3.1739525831366797
862,-1.0,0.0,-1,-1,10.035,3.1739525831366797
863,-1.0,0.0,-1,-1,10.035,3.1739525831366797
864,-1.0,0.0,-1,-1,10.035,3.1739525831366797
865,-1.0,0.0,-1,-1,10.035,3.1739525831366797
866,-1.0,0.0,-1,-1,10.035,3.1739525831366797
867,-1.0,0.0,-1,-1,10.035,3.1739525831366797
868,-1.0,0.0,-1,-1,10.035,3.1739525831366797
869,-1.0,0.0,-1,-1,10.035,3.1739525831366797
870,-1.0,0.0,-1,-1,10.035,3.1739525831366797
871,-1.0,0.0,-1,-1,10.035,3.1739525831366797
872,-1.0,0.0,-1,-1,10.035,3.1739525831366797
873,-1.0,0.0,-1,-1,10.035,3.1739525831366797
874,-1.0,0.0,-1,-1,10.035,3.1739525831366797
875,-1.0,0.0,-1,-1,10.035,3.1739525831366797
876,-1.0,0.0,-1,-1,10.035,3.1739525831366797
877,-1.0,0.0,-1,-1,10.035,3.1739525831366797
878,-1.0,0.0,-1,-1,10.035,3.1739525831366797
879,-1.0,0.0,-1,-1,10.035,3.1739525831366797
880,-1.0,0.0,-1,-1,10.035,3.1739525831366797
881,-1.0,0.0,-1,-1,10.035,3.1739525831366797
882,-1.0,0.0,-1,-1,10.035,3.1739525831366797
883,-1.0,0.0,-1,-1,10.035,3.1739525831366797
884,-1.0,0.0,-1,-1,10.035,3.1739525831366797
885,-1.0,0.0,-1,-1,10.035,3.1739525831366797
886,-1.0,0.0,-1,-1,10.035,3.1739525831366797
887,-1.0,0.0,-1,-1,10.035,3.1739525831366797
888,-1.0,0.0,-1,-1,10.035,3.1739525831366797
889,-1.0,0.0,-1,-1,10.035,3.1739525831366797
890,-1.0,0.0,-1,-1,10.035,3.1739525831366797
891,-1.0,0.0,-1,-1,10.035,3.1739525831366797
892,-1.0,0.0,-1,-1,10.035,3.1739525831366797
893,-1.0,0.0,-1,-1,10.035,3.1739525831366797
894,-1.0,0.0,-1,-1,10.035,3.1739525831366797
895,-1.0,0.0,-1,-1,10.035,3.1739525831366797
896,-1.0,0.0,-1,-1,10.035,3.1739525831366797
897,-1.0,0.0,-1,-1,10.035,3.1739525831366797
898,-1.0,0.0,-1,-1,10.035,3.1739525831366797
899,-1.0,0.0,-1,-1,10.035,3.1739525831366797
900,-1.0,0.0,-1,-1,10.035,3.1739525831366797
901,-1.0,0.0,-1,-1,10.035,3.1739525831366797
902,-1.0,0.0,-1,-1,10.035,3.1739525831366797
903,-1.0,0.0,-1,-1,10.035,3.1739525831366797
904,-1.0,0.0,-1,-1,10.035,3.1739525831366797
905,-1.0,0.0,-1,-1,10.035,3.1739525831366797
906,-1.0,0.0,-1,-1,10.035,3.1739525831366797
907,-1.0,0.0,-1,-1,10.035,3.1739525831366797
908,-1.0,0.0,-1,-1,10.035,3.1739525831366797
909,-1.0,0.0,-1,-1,10.035,3.1739525831366797
910,-1.0,0.0,-1,-1,10.035,3.1739525831366797
911,-1.0,0.0,-1,-1,10.035,3.1739525831366797
912,-1.0,0.0,-1,-1,10.035,3.1739525831366797
913,-1.0,0.0,-1,-1,10.035,3.1739525831366797
914,-1.0,0.0,-1,-1,10.035,3.1739525831366797
915,-1.0,0.0,-1,-1,10.035,3.1739525831366797
916,-1.0,0.0,-1,-1,10.035,3.1739525831366797
917,-1.0,0.0,-1,-1,10.035,3.1739525831366797
918,-1.0,0.0,-1,-1,10.035,3.1739525831366797
919,-1.0,0.0,-1,-1,10.035,3.1739525831366797
920,-1.0,0.0,-1,-1,10.035,3.1739525831366797
921,-1.0,0.0,-1,-1,10.035,3.1739525831366797
922,-1.0,0.0,-1,-1,10.035,3.1739525831366797
923,-1.0,0.0,-1,-1,10.035,3.1739525831366797
924,-1.0,0.0,-1,-1,10.035,3.1739525831366797
925,-1.0,0.0,-1,-1,10.035,3.1739525831366797
926,-1.0,0.0,-1,-1,10.035,3.1739525831366797
927,-1.0,0.0,-1,-1,10.035,3.1739525831366797
928,-1.0,0.0,-1,-1,10.035,3.1739525831366797
929,-1.0,0.0,-1,-1,10.035,3.1739525831366797
930,-1.0,0.0,-1,-1,10.035,3.1739525831366797
931,-1.0,0.0,-1,-1,10.035,3.1739525831366797
932,-1.0,0.0,-1,-1,10.035,3.1739525831366797
933,-1.0,0.0,-1,-1,10.035,3.1739525831366797
934,-1.0,0.0,-1,-1,10.035,3.1739525831366797
935,-1.0,0.0,-1,-1,10.035,3.1739525831366797
936,-1.0,0.0,-1,-1,10.035,3.1739525831366797
937,-1.0,0.0,-1,-1,10.035,3.1739525831366797
938,-1.0,0.0,-1,-1,10.035,3.1739525831366797
939,-1.0,0.0,-1,-1,10.035,3.1739525831366797
940,-1.0,0.0,-1,-1,10.035,3.1739525831366797
941,-1.0,0.0,-1,-1,10.035,3.1739525831366797
942,-1.0,0.0,-1,-1,10.035,3.1739525831366797
943,-1.0,0.0,-1,-1,10.035,3.1739525831366797
944,-1.0,0.0,-1,-1,10.035,3.1739525831366797
945,-1.0,0.0,-1,-1,10.035,3.1739525831366797
946,-1.0,0.0,-1,-1,10.035,3.1739525831366797
947,-1.0,0.0,-1,-1,10.035,3.1739525831366797
948,-1.0,0.0,-1,-1,10.035,3.1739525831366797
949,-1.0,0.0,-1,-1,10.035,3.1739525831366797
950,-1.0,0.0,-1,-1,10.035,3.1739525831366797
951,-1.0,0.0,-1,-1,10.035,3.1739525831366797
952,-1.0,0.0,-1,-1,10.035,3.1739525831366797
953,-1.0,0.0,-1,-1,10.035,3.1739525831366797
954,-1.0,0.0,-1,-1,10.035,3.1739525831366797
955,-1.0,0.0,-1,-1,10.035,3.1739525831366797
956,-1.0,0.0,-1,-1,10.035,3.1739525831366797
957,-1.0,0.0,-1,-1,10.035,3.1739525831366797
958,-1.0,0.0,-1,-1,10.035,3.1739525831366797
959,-1.0,0.0,-1,-1,10.035,3.1739525831366797
960,-1.0,0.0,-1,-1,10.035,3.1739525831366797
961,-1.0,0.0,-1,-1,10.035,3.1739525831366797
962,-1.0,0.0,-1,-1,10.035,3.1739525831366797
963,-1.0,0.0,-1,-1,10.035,3.1739525831366797
964,-1.0,0.0,-1,-1,10.035,3.1739525831366797
965,-1.0,0.0,-1,-1,10.035,3.1739525831366797
966,-1.0,0.0,-1,-1,10.035,3.1739525831366797
967,-1.0,0.0,-1,-1,10.035,3.1739525831366797
968,-1.0,0.0,-1,-1,10.035,3.1739525831366797
969,-1.0,0.0,-1,-1,10.035,3.1739525831366797
970,-1.0,0.0,-1,-1,10.035,3.1739525831366797
971,-1.0,0.0,-1,-1,10.035,3.1739525831366797
972,-1.0,0.0,-1,-1,10.035,3.1739525831366797
973,-1.0,0.0,-1,-1,10.035,3.1739525831366797
974,-1.0,0.0,-1,-1,10.035,3.1739525831366797
975,-1.0,0.0,-1,-1,10.035,3.1739525831366797
976,-1.0,0.0,-1,-1,10.035,3.1739525831366797
977,-1.0,0.0,-1,-1,10.035,3.1739525831366797
978,-1.0,0.0,-1,-1,10.035,3.1739525831366797
979,-1.0,0.0,-1,-1,10.035,3.1739525831366797
980,-1.0,0.0,-1,-1,10.035,3.1739525831366797
981,-1.0,0.0,-1,-1,10.035,3.1739525831366797
982,-1.0,0.0,-1,-1,10.035,3.1739525831366797
983,-1.0,0.0,-1,-1,10.035,3.1739525831366797
984,-1.0,0.0,-1,-1,10.035,3.1739525831366797
985,-1.0,0.0,-1,-1,10.035,3.1739525831366797
986,-1.0,0.0,-1,-1,10.035,3.1739525831366797
987,-1.0,0.0,-1,-1,10.035,3.1739525831366797
988,-1.0,0.0,-1,-1,10.035,3.1739525831366797
989,-1.0,0.0,-1,-1,10.035,3.1739525831366797
990,-1.0,0.0,-1,-1,10.035,3.1739525831366797
991,-1.0,0.0,-1,-1,10.035,3.1739525831366797
992,-1.0,0.0,-1,-1,10.035,3.1739525831366797
993,-1.0,0.0,-1,-1,10.035,3.1739525831366797
994,-1.0,0.0,-1,-1,10.035,3.1739525831366797
995,-1.0,0.0,-1,-1,10.035,3.1739525831366797
996,-1.0,0.0,-1,-1,10.035,3.1739525831366797
997,-1.0,0.0,-1,-1,10.035,3.1739525831366797
998,-1.0,0.0,-1,-1,10.035,3.1739525831366797
999,-1.0,0.0,-1,-1,10.035,3.1739525831366797
